RONDONOPOLIS,MT,3
SANTA CRUZ DO SUL,RS,3
TERESOPOLIS,RJ,3
TUCURUI,PA,3
VALINHOS,SP,3
VITORIA DA CONQUISTA,BA,3
RIO GRANDE,RS,2
SÃO JOAO DEL REY,MG,2
ALFENAS,MG,2
AMPARO,SP,2
ANDRADINA,SP,2
ANGRA DOS REIS,RJ,2
APUCARANA,PR,2
ARAGUAINA,TO,2
ARARAS,SP,2
ARARUAMA,RJ,2
BARBACENA,MG,2
BARRA MANSA,RJ,2
CABO FRIO,RJ,2
CACERES,MT,2
CALDAS NOVAS,GO,2
CAMPO BOM,RS,2
CAMPO LARGO,PR,2
CAPAO DA CANOA,RS,2
COLATINA,ES,2
EMBU,SP,2
FERNANDOPOLIS,SP,2
GARANHUNS,PE,2
GOVERNADOR VALADARES,MG,2
ILHEUS,BA,2
ITABIRA,MG,2
ITAJAI,SC,2
ITANHAEM,SP,2
ITAPEMA,SC,2
ITAPETININGA,SP,2
ITAPEVI,SP,2
ITATIBA,SP,2
JANDIRA,SP,2
LAJEADO,RS,2
LAVRAS,MG,2
LENCOIS PAULISTA,SP,2
LIMOEIRO DO NORTE,CE,2
MARACANAU,CE,2
MATAO,SP,2
NOVA PETROPOLIS,RS,2
OURINHOS,SP,2
PARANAGUA,PR,2
PARNAIBA,PI,2
PATOS,PB,2
PAULINIA,SP,2
PERUIBE,SP,2
RIO DAS OSTRAS,RJ,2
RIO DO SUL,SC,2
SALTO,SP,2
SANTANA,AP,2
SANTO ANGELO,RS,2
SANTO ANTONIO DE JESUS,BA,2
SÃO ROQUE,SP,2
SÃO SEBASTIÃO,RS,2
SERTAOZINHO,SP,2
SINOP,MT,2
SOBRAL,CE,2
SUMARE,SP,2
TANGARA DA SERRA,MT,2
TATUI,SP,2
TEIXEIRA DE FREITAS,BA,2
TOLEDO,PR,2
TRES CORACOES,MG,2
VALENCA,BA,2
VALPARAISO,GO,2
VARGINHA,MG,2
VIDEIRA,SC,2
ADAMANTINA,SP,1
AFOGADOS DA INGAZEIRA,PE,1
ALAGOINHAS,BA,1
ALÉM PARAIBA,MG,1
ALTAMIRA,PA,1
ALTINOPOLIS,SP,1
ARACRUZ,ES,1
ARAGUARI,MG,1
ARARANGUA,SC,1
ARAXA,MG,1
ARCOS,MG,1
ARIQUEMES,RO,1
ARMACAO DOS BUZIOS,RJ,1
ASSIS,SP,1
ATIBAIA,SP,1
AVARE,SP,1
BAGE,RS,1
BARIRI,SP,1
BARREIRAS,BA,1
BATATAIS,SP,1
BEBEDOURO,SP,1
BICAS,MG,1
BIRIGUI,SP,1
BOA ESPERANÇA,MG,1
BOITUVA,SP,1
BOM JESUS DE ITABAPOANA,RJ,1
BOTUCATU,SP,1
BROTAS,SP,1
CAÇADOR,SC,1
CACHOEIRA DO SUL,RS,1
CACOAL,RO,1
CAJATI,SP,1
CAMBUI,MG,1
CAMPO BELO,MG,1
CAMPO MOURAO,PR,1
CANOINHAS,SC,1
CAPIVARI,SP,1
CARAZINHO,RS,1
CARLOS BARBOSA,RS,1
CASA BRANCA,SP,1
CASTELO,ES,1
CATAGUASES,MG,1
CAXAMBU,MG,1
CESARIO LANGE,SP,1
CIANORTE,PR,1
CONCORDIA,SC,1
CONSELHEIRO LAFAIETE,MG,1
CRUZEIRO,SP,1
CRUZEIRO DO SUL,AC,1
CURITIBANOS,SC,1
ERECHIN,RS,1
ESPIRITO SANTO DO PINHAL,SP,1
FORMIGA,MG,1
FORMOSA,GO,1
FRANCISCO BELTRAO,PR,1
GOIATUBA,GO,1
GRAMADO,RS,1
GUAIRA,SP,1
GUAXUPE,MG,1
IBICARAI,BA,1
IBIPORA,PR,1
IBITINGA,SP,1
IBIUNA,,1
IGUAPE,SP,1
ILHA SOLTEIRA,SP,1
IRATI,PR,1
ITACOATIARA,AM,1
ITAJUBA,MG,1
ITAPERUNA,RJ,1
ITAPEVA,SP,1
ITAPIRA,SP,1
ITÁPOLIS,SP,1
ITUVERAVA,SP,1
IVAIPORA,PR,1
JABOTICABAL,SP,1
JACAREZINHO,PR,1
JAGUARIUNA,SP,1
JI-PARANA,RO,1
LAGOA SANTA,MG,1
LEME,SP,1
LINS,SP,1
LUZIÂNIA,GO,1
MACHADO,MG,1
MAFRA,SC,1
MANHUACU,MG,1
MARATAIZES,ES,1
MIGUELOPOLIS,SP,1
MOCOCA,SP,1
MOGI GUACU,SP,1
MONTE ALTO,SP,1
MONTENEGRO,RS,1
MORRINHOS,GO,1
MURIAE,MG,1
NAVIRAI,MS,1
NOVA SERRANA,MG,1
OLIMPIA,SP,1
OLIVEIRA,MG,1
OSVALDO CRUZ,SP,1
OURO PRETO,MG,1
PARA DE MINAS,MG,1
PARACAMBI,RJ,1
PARACATU,MG,1
PARAGUAÇU PAULISTA,SP,1
PARANAVAI,PR,1
PASSOS,MG,1
PATO BRANCO,PR,1
PEDERNEIRAS,SP,1
PEDREIRA,SP,1
PEDRO LEOPOLDO,MG,1
PENAPOLIS,SP,1
PIEDADE,SP,1
PIRAJU,SP,1
PIRAJUI,SP,1
PIUMHI,MG,1
POMPÉIA,SP,1
POMPEU,MG,1
PORTO FERREIRA,SP,1
PORTO SEGURO,BA,1
POUSO ALEGRE,MG,1
PRESIDENTE EPITACIO,SP,1
PRESIDENTE VENCESLAU,SP,1
PRIMAVERA DO LESTE,MT,1
QUARAI,RS,1
REGISTRO,SP,1
ROLIM DE MOURA,RO,1
RONDON,PR,1
SANTA BARBARA,MG,1
SANTA CRUZ DAS PALMEIRAS,SP,1
SANTA CRUZ DO RIO PARDO,SP,1
SANTA FE DO SUL,SP,1
SANTA ROSA,RS,1
SANTANA DO LIVRAMENTO,RS,1
SANTO ANTONIO DO MONTE,MG,1
SÃO FRANCISCO DO SUL,SC,1
SÃO JOAO DA BOA VISTA,SP,1
SÃO JOSE DO RIO PARDO,SP,1
SÃO LOURENCO,MG,1
SÃO LOURENCO DA MATA,PE,1
SÃO LUIZ GONZAGA,RS,1
SÃO MANUEL,SP,1
SÃO MIGUEL D'OESTE,SC,1
SÃO PEDRO,SP,1
SÃO SEBASTIÃO DO CAÍ,SP,1
SÃO SEBASTIAO DO PARAISO,MG,1
SERRA NEGRA,SP,1
SOCORRO,SP,1
SORRISO,MT,1
TRES COROAS,RS,1
TRES LAGOAS,MS,1
TRES PASSOS,RS,1
TRES RIOS,RJ,1
TUPA,SP,1
UBATUBA,SP,1
UMUARAMA,PR,1
UNIAO DA VITORIA,PR,1
URUGUAIANA,RS,1
VALENÇA,RJ,1
VARGEM GRANDE DO SUL,SP,1
VASSOURAS,RJ,1
VENÂNCIO AIRES,RS,1
VIAMAO,RS,1
VICOSA,MG,1
VILHENA,RO,1
VOTUPORANGA,SP,1
Fonte: Filme B Box Office - Pesquisa: Filme B,Fonte: Filme B Box Office - Pesquisa: Filme B,Fonte: Filme B Box Office - Pesquisa: Filme B
"Observações: * Segundo o IBGE, Brasília é o único município do DF, e inclui a população das cidades-satélite de Taguatinga, Gama e Sobradinho. Portanto incluímos os números/cinemas dessas localidades nos totais acima.","Observações: * Segundo o IBGE, Brasília é o único município do DF, e inclui a população das cidades-satélite de Taguatinga, Gama e Sobradinho. Portanto incluímos os números/cinemas dessas localidades nos totais acima.","Observações: * Segundo o IBGE, Brasília é o único município do DF, e inclui a população das cidades-satélite de Taguatinga, Gama e Sobradinho. Portanto incluímos os números/cinemas dessas localidades nos totais acima."
,Topo da página,
